chr1 start1 end1 chr2 start2 end2 region
chrY 10242661 10241410 chrX 13953641 13954891 stratum1
chrY 10254629 10252457 chrX 1890137 1892313 PAR
chrY 10268040 10266734 chrX 2400727 2402040 PAR
chrY 10278191 10274534 chrX 11467760 11471417 stratum3
chrY 10297446 10290848 chrX 10986873 10993542 stratum3
chrY 10298520 10297443 chrX 3238413 3239459 stratum2
chrY 10300866 10299796 chrX 20562586 20563677 stratum1
chrY 10311293 10312478 chrX 1890133 1891340 PAR
chrY 10311297 10303637 chrX 10975881 10983499 stratum3
chrY 10317978 10313726 chrX 10970506 10974693 stratum3
chrY 10321629 10318024 chrX 10966631 10970283 stratum3
chrY 10327678 10321619 chrX 10959213 10965362 stratum3
chrY 10331611 10329999 chrX 10956022 10957637 stratum3
chrY 10335311 10332551 chrX 10952199 10954923 stratum3
chrY 10338442 10336253 chrX 10948991 10951168 stratum3
chrY 10341344 10338914 chrX 10945634 10948056 stratum3
chrY 10342144 10343655 chrX 3724981 3726504 stratum2
chrY 10344860 10343725 chrX 10944142 10945266 stratum3
chrY 10347009 10345646 chrX 3936827 3938203 stratum2
chrY 10347009 10345646 chrX 5537518 5538864 stratum2
chrY 10347689 10349079 chrX 665558 666932 PAR
chrY 10359530 10358218 chrX 10939639 10940854 stratum3
chrY 10361659 10360216 chrX 10936610 10938142 stratum3
chrY 10366708 10362910 chrX 10930993 10934767 stratum3
chrY 10368882 10366713 chrX 4200317 4202507 stratum2
chrY 10378666 10376733 chrX 10926203 10928137 stratum3
chrY 10383496 10381721 chrX 10918068 10919822 stratum3
chrY 10389138 10390218 chrX 3238413 3239459 stratum2
chrY 10395555 10393464 chrX 10900445 10902517 stratum3
chrY 10399305 10397228 chrX 1890126 1892206 PAR
chrY 10401035 10399297 chrX 10896735 10898473 stratum3
chrY 10401038 10402052 chrX 1143397 1144418 PAR
chrY 10402808 10401056 chrX 3936429 3938226 stratum2
chrY 10406055 10403779 chrX 10893356 10895710 stratum3
chrY 10407720 10412177 chrX 4480506 4484902 stratum2
chrY 10407723 10406055 chrX 10891647 10893254 stratum3
chrY 10414336 10412338 chrX 10888339 10890332 stratum3
chrY 10419610 10414378 chrX 10882924 10888175 stratum3
chrY 10422821 10420099 chrX 5334141 5336833 stratum2
chrY 10425921 10424719 chrX 10878999 10880159 stratum3
chrY 10429483 10425926 chrX 10873343 10877025 stratum3
chrY 10435452 10433854 chrX 10868500 10870160 stratum3
chrY 10444431 10435428 chrX 10907053 10915974 stratum3
chrY 10446900 10444983 chrX 10903413 10905328 stratum3
chrY 10449967 10448391 chrX 10864541 10866201 stratum3
chrY 10451449 10449970 chrX 10862667 10864147 stratum3
chrY 10454366 10451480 chrX 10859403 10862314 stratum3
chrY 10455726 10454367 chrX 4561427 4562795 stratum2
chrY 10457509 10455718 chrX 10857583 10859412 stratum3
chrY 10468826 10459654 chrX 10846732 10855903 stratum3
chrY 10472279 10468825 chrX 10843155 10846531 stratum3
chrY 10477752 10472967 chrX 10837836 10842530 stratum3
chrY 10480183 10479181 chrX 10832103 10833149 stratum3
chrY 10480215 10481715 chrX 6426851 6428375 stratum2
chrY 10487548 10488948 chrX 6429297 6430692 stratum2
chrY 10493569 10490443 chrX 10827487 10830687 stratum3
chrY 10502625 10494983 chrX 10818542 10826204 stratum3
chrY 10517418 10516294 chrX 10815524 10816638 stratum3
chrY 10521803 10520511 chrX 10813372 10814705 stratum3
chrY 10521861 10523218 chrX 4561434 4562795 stratum2
chrY 10526338 10525135 chrX 15119410 15120672 stratum1
chrY 10528069 10526661 chrX 10809336 10810737 stratum3
chrY 10530615 10528750 chrX 10807386 10809246 stratum3
chrY 10532777 10530612 chrX 10804961 10807076 stratum3
chrY 10536725 10533349 chrX 10800708 10803977 stratum3
chrY 10541631 10539416 chrX 10795622 10797865 stratum3
chrY 10544926 10542000 chrX 10791725 10794643 stratum3
chrY 10546952 10544995 chrX 10789652 10791591 stratum3
chrY 10549186 10548167 chrX 10788164 10789190 stratum3
chrY 10551831 10549189 chrX 10785338 10788061 stratum3
chrY 10553828 10552020 chrX 10783548 10785380 stratum3
chrY 10557743 10555047 chrX 10779593 10782306 stratum3
chrY 10561867 10558951 chrX 10776216 10779208 stratum3
chrY 10563282 10562124 chrX 3755273 3756360 stratum2
chrY 10565970 10564554 chrX 10774381 10775745 stratum3
chrY 10567244 10565969 chrX 10772627 10773907 stratum3
chrY 10569087 10567305 chrX 10770693 10772414 stratum3
chrY 10571651 10569086 chrX 10767721 10770296 stratum3
chrY 10573309 10571655 chrX 10765934 10767606 stratum3
chrY 10579278 10573976 chrX 10760375 10765741 stratum3
chrY 10581037 10579420 chrX 10758105 10759782 stratum3
chrY 10584749 10581170 chrX 10754201 10757910 stratum3
chrY 10590591 10584752 chrX 10748291 10754022 stratum3
chrY 10591588 10592747 chrX 6427202 6428375 stratum2
chrY 10597398 10598793 chrX 6429297 6430692 stratum2
chrY 10603853 10601997 chrX 10742666 10744509 stratum3
chrY 10608054 10604946 chrX 10738461 10741592 stratum3
chrY 10609280 10608059 chrX 10736617 10737871 stratum3
chrY 10611931 10610080 chrX 10733957 10735823 stratum3
chrY 10613517 10612026 chrX 10732506 10733957 stratum3
chrY 10615378 10613649 chrX 10730758 10732488 stratum3
chrY 10619871 10616358 chrX 10725875 10729330 stratum3
chrY 10624358 10622963 chrX 6429297 6430692 stratum2
chrY 10630834 10629324 chrX 6426851 6428375 stratum2
chrY 10632405 10630838 chrX 10722434 10724039 stratum3
chrY 10634245 10636146 chrX 6452709 6454607 stratum2
chrY 10636537 10634375 chrX 3555768 3557949 stratum2
chrY 10643877 10638640 chrX 10717186 10722412 stratum3
chrY 10647958 10646158 chrX 10711126 10712982 stratum3
chrY 10651729 10649086 chrX 10707171 10709944 stratum3
chrY 10654676 10651761 chrX 10702964 10705938 stratum3
chrY 10658169 10654674 chrX 10699231 10702719 stratum3
chrY 10660252 10661773 chrX 3965114 3966647 stratum2
chrY 10660252 10658185 chrX 10697089 10699113 stratum3
chrY 10662051 10660253 chrX 4200819 4202612 stratum2
chrY 10671738 10664865 chrX 10686619 10693409 stratum3
chrY 10673541 10672002 chrX 10684973 10686558 stratum3
chrY 10676754 10673546 chrX 10681309 10684618 stratum3
chrY 10681413 10678108 chrX 10676320 10679474 stratum3
chrY 10683286 10681515 chrX 10674553 10676312 stratum3
chrY 10685462 10683856 chrX 10672940 10674553 stratum3
chrY 10686472 10685457 chrX 10671334 10672372 stratum3
chrY 10690389 10687344 chrX 10666584 10669786 stratum3
chrY 10692501 10693905 chrX 13953575 13954996 stratum1
chrY 10701313 10703206 chrX 1859179 1860987 PAR
chrY 10703196 10700702 chrX 14617724 14620200 stratum1
chrY 10705082 10703320 chrX 10662038 10663807 stratum3
chrY 10711053 10708527 chrX 10658635 10661102 stratum3
chrY 10713347 10711659 chrX 10656850 10658621 stratum3
chrY 10714603 10713340 chrX 10654822 10656111 stratum3
chrY 10716483 10714811 chrX 10652761 10654460 stratum3
chrY 10718533 10716838 chrX 10651020 10652752 stratum3
chrY 10733535 10727101 chrX 10644555 10650935 stratum3
chrY 10736258 10733839 chrX 10641649 10644106 stratum3
chrY 10742780 10741107 chrX 10639818 10641658 stratum3
chrY 10744619 10743204 chrX 10637710 10639129 stratum3
chrY 10750111 10744621 chrX 10631011 10636460 stratum3
chrY 10755259 10750230 chrX 10625632 10630709 stratum3
chrY 10759167 10757441 chrX 10622209 10623864 stratum3
chrY 10760477 10759277 chrX 10620912 10622102 stratum3
chrY 10762135 10760526 chrX 10618994 10620605 stratum3
chrY 10763921 10762892 chrX 10617505 10618547 stratum3
chrY 10765641 10763927 chrX 10615574 10617319 stratum3
chrY 10767591 10765895 chrX 10613468 10615209 stratum3
chrY 10768111 10769230 chrX 18711847 18712979 stratum1
chrY 10770475 10769224 chrX 20616400 20617657 stratum1
chrY 10770565 10773030 chrX 18712970 18715355 stratum1
chrY 10773328 10776699 chrX 18715349 18718732 stratum1
chrY 10780247 10776700 chrX 10607774 10611347 stratum3
chrY 10780765 10783044 chrX 4200317 4202612 stratum2
chrY 10783046 10781532 chrX 3965113 3966647 stratum2
chrY 10796401 10784042 chrX 10594818 10607069 stratum3
chrY 10800010 10796425 chrX 10591061 10594594 stratum3
chrY 10809560 10801276 chrX 10582734 10591061 stratum3
chrY 10813779 10810043 chrX 10578277 10582015 stratum3
chrY 10815276 10816281 chrX 12950528 12951568 stratum1
chrY 10815279 10814280 chrX 10551952 10552966 stratum3
chrY 10821255 10819900 chrX 10547593 10548931 stratum3
chrY 10824572 10823376 chrX 10543958 10545150 stratum3
chrY 10839574 10837860 chrX 10541679 10543384 stratum3
chrY 10843934 10842526 chrX 10539162 10540580 stratum3
chrY 10845219 10844038 chrX 10537559 10538750 stratum3
chrY 10848813 10845230 chrX 10533832 10537457 stratum3
chrY 10853157 10848813 chrX 10529155 10533517 stratum3
chrY 10854496 10853412 chrX 10527558 10528636 stratum3
chrY 10858509 10856920 chrX 10524570 10526261 stratum3
chrY 10863237 10862155 chrX 10522806 10523896 stratum3
chrY 10864407 10866817 chrX 1890136 1892551 PAR
chrY 10867935 10866824 chrX 10509903 10511000 stratum3
chrY 10874078 10869293 chrX 10504135 10508830 stratum3
chrY 10875576 10874074 chrX 10502555 10504040 stratum3
chrY 10876667 10875583 chrX 339453 340537 PAR
chrY 10877657 10876198 chrX 10468957 10470421 stratum3
chrY 10880032 10878948 chrX 2498276 2499350 PAR
chrY 10880605 10879147 chrX 13953556 13954996 stratum1
chrY 10892650 10891645 chrX 1890143 1891149 PAR
chrY 10906270 10905130 chrX 2498231 2499350 PAR
chrY 10906364 10905329 chrX 13953973 13954996 stratum1
chrY 10906368 10907637 chrX 6197681 6198916 stratum2
chrY 10912578 10909511 chrX 10494334 10497294 stratum3
chrY 10916774 10915749 chrX 10489054 10490078 stratum3
chrY 10922075 10920173 chrX 4706453 4708178 stratum2
chrY 10922077 10920770 chrX 11845066 11846329 stratum3
chrY 10922512 10924177 chrX 6423852 6425487 stratum2
chrY 10934569 10933243 chrX 1890973 1892285 PAR
chrY 10950207 10952124 chrX 9643719 9645649 stratum3
chrY 10951912 10949263 chrX 2619257 2621905 stratum2
chrY 10958113 10955740 chrX 10466189 10468600 stratum3
chrY 10961069 10958348 chrX 10463456 10466192 stratum3
chrY 10963162 10961451 chrX 10461703 10463459 stratum3
chrY 10976062 10971996 chrX 10456945 10461190 stratum3
chrY 10979999 10978677 chrX 10450218 10451489 stratum3
chrY 10981921 10980095 chrX 10448190 10450042 stratum3
chrY 10983519 10981921 chrX 10446417 10448000 stratum3
chrY 10988120 10986050 chrX 10444339 10446424 stratum3
chrY 10989187 10988118 chrX 1555108 1556177 PAR
chrY 10990823 10989187 chrX 10442746 10444343 stratum3
chrY 10991827 10994952 chrX 1890132 1893258 PAR
chrY 10997403 10994950 chrX 10439159 10441569 stratum3
chrY 11003154 10998915 chrX 10433745 10438058 stratum3
chrY 11006714 11004370 chrX 10429506 10431889 stratum3
chrY 11018842 11017244 chrX 10427108 10428722 stratum3
chrY 11027109 11025872 chrX 10425919 10427126 stratum3
chrY 11046773 11048253 chrX 10468938 10470421 stratum3
chrY 11047784 11048847 chrX 339453 340515 PAR
chrY 11050275 11048842 chrX 13953678 13955109 stratum1
chrY 11052289 11050276 chrX 13953575 13955578 stratum1
chrY 11058454 11056968 chrX 10419558 10421049 stratum3
chrY 11067484 11065894 chrX 10415308 10416889 stratum3
chrY 11070723 11067845 chrX 10410880 10413793 stratum3
chrY 11073216 11071184 chrX 10408843 10410885 stratum3
chrY 11077410 11073265 chrX 10404322 10408448 stratum3
chrY 11079376 11077784 chrX 10402590 10404120 stratum3
chrY 11081957 11080247 chrX 10398372 10400078 stratum3
chrY 11082480 11083656 chrX 15605154 15606330 stratum1
chrY 11085232 11083986 chrX 10397002 10398279 stratum3
chrY 11088059 11086999 chrX 1302716 1303765 PAR
chrY 11102226 11096837 chrX 10390813 10396155 stratum3
chrY 11102459 11103458 chrX 18318589 18319698 stratum1
chrY 11108141 11105732 chrX 1890142 1892551 PAR
chrY 11108267 11109840 chrX 4503076 4504736 stratum2
chrY 11113868 11112775 chrX 10384530 10385629 stratum3
chrY 11117324 11114985 chrX 10381055 10383427 stratum3
chrY 11118413 11117322 chrX 10379619 10380701 stratum3
chrY 11119517 11118416 chrX 10376109 10377337 stratum3
chrY 11120507 11121980 chrX 1731827 1733300 PAR
chrY 11121878 11119704 chrX 10373939 10376114 stratum3
chrY 11124512 11122198 chrX 10371535 10373929 stratum3
chrY 11124525 11126376 chrX 6452709 6454596 stratum2
chrY 11126378 11127861 chrX 10468936 10470421 stratum3
chrY 11127901 11129056 chrX 20521522 20522646 stratum1
chrY 11128890 11126390 chrX 14617724 14620209 stratum1
chrY 11131472 11130344 chrX 1555047 1556180 PAR
chrY 11132165 11130349 chrX 3936413 3938248 stratum2
chrY 11137203 11132864 chrX 10366037 10370347 stratum3
chrY 11141140 11137203 chrX 10361703 10365765 stratum3
chrY 11142059 11143648 chrX 5537327 5538920 stratum2
chrY 11166550 11143768 chrX 10338723 10361710 stratum3
chrY 11168344 11169558 chrX 15119410 15120626 stratum1
chrY 11169558 11168344 chrX 19890047 19891275 stratum1
chrY 11172185 11170236 chrX 10333891 10335964 stratum3
chrY 11172440 11174241 chrX 4464254 4466059 stratum2
chrY 11176757 11174246 chrX 10330425 10332908 stratum3
chrY 11179972 11176783 chrX 10327178 10330255 stratum3
chrY 11181144 11179972 chrX 10325890 10326975 stratum3
chrY 11182180 11181157 chrX 10324552 10325610 stratum3
chrY 11184369 11183188 chrX 10321015 10322235 stratum3
chrY 11199984 11195058 chrX 10311874 10316868 stratum3
chrY 11200725 11199583 chrX 10311874 10313016 stratum3
chrY 11201427 11200293 chrX 10311874 10313008 stratum3
chrY 11202324 11201182 chrX 10311874 10313016 stratum3
chrY 11203026 11201892 chrX 10311874 10313008 stratum3
chrY 11204508 11203366 chrX 10311874 10313016 stratum3
chrY 11205093 11203955 chrX 10311874 10313012 stratum3
chrY 11207316 11206182 chrX 10311874 10313008 stratum3
chrY 11208798 11207656 chrX 10311874 10313016 stratum3
chrY 11210163 11209021 chrX 10311874 10313016 stratum3
chrY 11211568 11210425 chrX 10311874 10313016 stratum3
chrY 11212698 11211557 chrX 10311874 10313016 stratum3
chrY 11212858 11211717 chrX 10311874 10313012 stratum3
chrY 11215433 11214296 chrX 10311874 10313016 stratum3
chrY 11216795 11215661 chrX 10311874 10313016 stratum3
chrY 11219268 11218126 chrX 10311874 10313016 stratum3
chrY 11220522 11219374 chrX 10311874 10313016 stratum3
chrY 11224364 11223238 chrX 10311874 10313016 stratum3
chrY 11224903 11223775 chrX 10311874 10313016 stratum3
chrY 11228572 11226158 chrX 10300005 10302403 stratum3
chrY 11235058 11228569 chrX 10288203 10294817 stratum3
chrY 11236377 11235159 chrX 10286579 10287798 stratum3
chrY 11237653 11236374 chrX 4464493 4465773 stratum2
chrY 11239340 11238303 chrX 10284821 10285871 stratum3
chrY 11249877 11246663 chrX 10279969 10283224 stratum3
chrY 11254614 11251924 chrX 10272493 10275229 stratum3
chrY 11256016 11255005 chrX 10271465 10272481 stratum3
chrY 11260484 11256016 chrX 10266336 10270890 stratum3
chrY 11265042 11262553 chrX 10263252 10265683 stratum3
chrY 11266862 11265330 chrX 10261718 10263257 stratum3
chrY 11267873 11266862 chrX 10260386 10261388 stratum3
chrY 11275174 11276701 chrX 3965114 3966647 stratum2
chrY 11275174 11270928 chrX 10253602 10257869 stratum3
chrY 11277074 11278373 chrX 3966681 3967960 stratum2
chrY 11278369 11275175 chrX 4199446 4202612 stratum2
chrY 11281163 11278845 chrX 1890206 1892551 PAR
chrY 11281181 11282210 chrX 4201581 4202612 stratum2
chrY 11283425 11282210 chrX 10252181 10253413 stratum3
chrY 11285470 11283785 chrX 4464322 4466054 stratum2
chrY 11286540 11285500 chrX 4463106 4464146 stratum2
chrY 11286540 11285500 chrX 4503341 4504393 stratum2
chrY 11290359 11287792 chrX 10248385 10251078 stratum3
chrY 11292547 11291300 chrX 10245891 10247137 stratum3
chrY 11294850 11293079 chrX 10243731 10245490 stratum3
chrY 11296588 11294856 chrX 10240402 10242141 stratum3
chrY 11300621 11296838 chrX 10236571 10240402 stratum3
chrY 11301969 11300623 chrX 10235163 10236434 stratum3
chrY 11303069 11301972 chrX 10233956 10235049 stratum3
chrY 11318680 11319972 chrX 4199446 4200753 stratum2
chrY 11323537 11322237 chrX 10228121 10229379 stratum3
chrY 11325273 11326335 chrX 1302716 1303765 PAR
chrY 11335568 11331573 chrX 10222417 10226495 stratum3
chrY 11336351 11337493 chrX 665874 667013 PAR
chrY 11349653 11348118 chrX 10220873 10222417 stratum3
chrY 11352112 11351004 chrX 10213209 10214350 stratum3
chrY 11353648 11352123 chrX 10211288 10212805 stratum3
chrY 11358939 11353710 chrX 10205849 10211140 stratum3
chrY 11361180 11359204 chrX 10203867 10205846 stratum3
chrY 11369592 11367674 chrX 9643719 9645649 stratum3
chrY 11371080 11367878 chrX 1890135 1893348 PAR
chrY 11376256 11377997 chrX 6423852 6425563 stratum2
chrY 11380537 11378796 chrX 6423852 6425563 stratum2
chrY 11381456 11383775 chrX 11844166 11846329 stratum3
chrY 11387336 11386178 chrX 10200318 10201430 stratum3
chrY 11390694 11388396 chrX 9255780 9258101 stratum3
chrY 11393650 11391908 chrX 10197581 10199316 stratum3
chrY 11397377 11396105 chrX 10196374 10197581 stratum3
chrY 11401395 11397385 chrX 10192431 10196216 stratum3
chrY 11408433 11406978 chrX 10180950 10182411 stratum3
chrY 11410779 11409518 chrX 10178008 10179261 stratum3
chrY 11414326 11411729 chrX 10175405 10178014 stratum3
chrY 11416568 11415525 chrX 10174261 10175308 stratum3
chrY 11418075 11420502 chrX 6197314 6199756 stratum2
chrY 11423367 11421228 chrX 10170306 10172536 stratum3
chrY 11424632 11423469 chrX 10169132 10170301 stratum3
chrY 11428558 11425302 chrX 10161965 10165161 stratum3
chrY 11430281 11428700 chrX 10160372 10161955 stratum3
chrY 11431947 11430724 chrX 10159144 10160377 stratum3
chrY 11435654 11431948 chrX 10154929 10158725 stratum3
chrY 11438463 11435657 chrX 10150103 10153065 stratum3
chrY 11442744 11439557 chrX 10146137 10149271 stratum3
chrY 11445113 11443147 chrX 10144020 10146022 stratum3
chrY 11449041 11447780 chrX 6430937 6432189 stratum2
chrY 11457326 11455628 chrX 6423852 6425563 stratum2
chrY 11459071 11460269 chrX 11845164 11846329 stratum3
chrY 11459503 11460678 chrX 4706835 4708056 stratum2
chrY 11472745 11460826 chrX 10130547 10142360 stratum3
chrY 11475517 11473966 chrX 10129055 10130545 stratum3
chrY 11480244 11475546 chrX 10124111 10128865 stratum3
chrY 11485805 11480347 chrX 10118627 10124111 stratum3
chrY 11502574 11498256 chrX 10112827 10117193 stratum3
chrY 11504227 11505746 chrX 3965114 3966647 stratum2
chrY 11507375 11504228 chrX 4199445 4202612 stratum2
chrY 11510364 11508891 chrX 10107893 10109404 stratum3
chrY 11512615 11510667 chrX 10105283 10107232 stratum3
chrY 11515040 11512753 chrX 10102587 10104978 stratum3
chrY 11518169 11516339 chrX 10096138 10097903 stratum3
chrY 11523263 11520173 chrX 4199446 4202613 stratum2
chrY 11532921 11531351 chrX 10094063 10095646 stratum3
chrY 11534538 11533263 chrX 10091953 10093206 stratum3
chrY 11537949 11536281 chrX 10088469 10090156 stratum3
chrY 11539739 11537977 chrX 10085979 10087735 stratum3
chrY 11541958 11539772 chrX 10083726 10085838 stratum3
chrY 11545802 11542116 chrX 10079783 10083494 stratum3
chrY 11549926 11546673 chrX 10075810 10079027 stratum3
chrY 11551612 11550240 chrX 10074305 10075691 stratum3
chrY 11554340 11555733 chrX 13953575 13954996 stratum1
chrY 11554499 11552225 chrX 10072041 10074276 stratum3
chrY 11555938 11554819 chrX 4177663 4178770 stratum2
chrY 11557713 11556271 chrX 10068368 10069874 stratum3
chrY 11560210 11557866 chrX 10065932 10068368 stratum3
chrY 11563448 11560838 chrX 10062295 10064888 stratum3
chrY 11577569 11564784 chrX 10047175 10060228 stratum3
chrY 11582377 11577612 chrX 10041825 10046642 stratum3
chrY 11595767 11594170 chrX 10032174 10033748 stratum3
chrY 11600042 11598247 chrX 10028021 10029815 stratum3
chrY 11603876 11601351 chrX 10024857 10027330 stratum3
chrY 11605287 11603978 chrX 10023395 10024739 stratum3
chrY 11606316 11605299 chrX 10022105 10023169 stratum3
chrY 11607698 11606431 chrX 10020218 10021471 stratum3
chrY 11610007 11608576 chrX 10468936 10470413 stratum3
chrY 11611808 11610005 chrX 10018367 10020221 stratum3
chrY 11616265 11612152 chrX 10014141 10018205 stratum3
chrY 11618007 11616862 chrX 10011181 10012351 stratum3
chrY 11625954 11623843 chrX 14617808 14619943 stratum1
chrY 11628618 11625954 chrX 10007847 10010577 stratum3
chrY 11633780 11635301 chrX 3965115 3966647 stratum2
chrY 11634627 11636990 chrX 3980837 3983073 stratum2
chrY 11640182 11638920 chrX 20486089 20487336 stratum1
chrY 11641862 11644227 chrX 20480824 20483270 stratum1
chrY 11648587 11647535 chrX 9996079 9997139 stratum3
chrY 11651173 11650034 chrX 9994162 9995287 stratum3
chrY 11655749 11654379 chrX 9991767 9993188 stratum3
chrY 11657674 11655748 chrX 9989606 9991550 stratum3
chrY 11658967 11661435 chrX 1859179 1861501 PAR
chrY 11660829 11658361 chrX 14617724 14620205 stratum1
chrY 11666593 11665455 chrX 9980704 9981738 stratum3
chrY 11670446 11666844 chrX 9973415 9977090 stratum3
chrY 11672624 11670976 chrX 9970921 9972577 stratum3
chrY 11677214 11674406 chrX 9960208 9963052 stratum3
chrY 11684758 11679253 chrX 9954276 9959787 stratum3
chrY 11688596 11685178 chrX 9948652 9952136 stratum3
chrY 11704273 11701013 chrX 9941388 9944822 stratum3
chrY 11718558 11705989 chrX 9923463 9936228 stratum3
chrY 11722019 11719423 chrX 9919565 9922233 stratum3
chrY 11727866 11722022 chrX 9913475 9919354 stratum3
chrY 11729696 11727861 chrX 9911257 9913147 stratum3
chrY 11731460 11730355 chrX 1555057 1556175 PAR
chrY 11731461 11733836 chrX 1675 4024 PAR
chrY 11739868 11741248 chrX 4020 5387 PAR
chrY 11739868 11738359 chrX 6426851 6428375 stratum2
chrY 11750577 11741377 chrX 9901683 9910971 stratum3
chrY 11752976 11750569 chrX 6182944 6185338 stratum2
chrY 11755116 11752981 chrX 6183067 6185214 stratum2
chrY 11758135 11756418 chrX 9898133 9899938 stratum3
chrY 11759842 11758167 chrX 9893466 9895135 stratum3
chrY 11762201 11760653 chrX 9882648 9884187 stratum3
chrY 11765340 11764092 chrX 9880846 9882115 stratum3
chrY 11767536 11765891 chrX 9878110 9879771 stratum3
chrY 11771737 11769709 chrX 9872533 9874682 stratum3
chrY 11773990 11772342 chrX 9870862 9872536 stratum3
chrY 11779911 11778529 chrX 9864865 9866267 stratum3
chrY 11782051 11784889 chrX 4199794 4202612 stratum2
chrY 11784891 11783362 chrX 3965113 3966647 stratum2
chrY 11787505 11786248 chrX 9860203 9861511 stratum3
chrY 11802994 11799830 chrX 9852243 9855499 stratum3
chrY 11811061 11804959 chrX 9841420 9847508 stratum3
chrY 11817433 11812125 chrX 9836100 9841428 stratum3
chrY 11819771 11817442 chrX 14617872 14620208 stratum1
chrY 11822497 11819814 chrX 9833348 9836030 stratum3
chrY 11823855 11822516 chrX 9831846 9833191 stratum3
chrY 11825994 11823862 chrX 9829354 9831503 stratum3
chrY 11829655 11825995 chrX 9825557 9829193 stratum3
chrY 11832013 11836935 chrX 9804470 9809361 stratum3
chrY 11837165 11839136 chrX 9809361 9811423 stratum3
chrY 11851125 11856135 chrX 9812792 9817733 stratum3
chrY 11859631 11858236 chrX 6429297 6430692 stratum2
chrY 11867942 11865557 chrX 6426851 6429220 stratum2
chrY 11875554 11877608 chrX 9821325 9823358 stratum3
chrY 11881386 11880259 chrX 9802166 9803283 stratum3
chrY 11882454 11881388 chrX 9800594 9801693 stratum3
chrY 11886864 11882451 chrX 4480508 4484902 stratum2
chrY 11888691 11887136 chrX 9798605 9800200 stratum3
chrY 11891565 11889857 chrX 9795958 9797695 stratum3
chrY 11895432 11891565 chrX 9791895 9795714 stratum3
chrY 11897403 11895436 chrX 9789790 9791759 stratum3
chrY 11899187 11897837 chrX 9787929 9789290 stratum3
chrY 11903455 11900384 chrX 9783000 9786112 stratum3
chrY 11906713 11905650 chrX 9781794 9782860 stratum3
chrY 11909372 11907723 chrX 9779508 9781165 stratum3
chrY 11915950 11911168 chrX 9772046 9777006 stratum3
chrY 11918428 11916531 chrX 9772046 9774050 stratum3
chrY 11924428 11918427 chrX 9765606 9771632 stratum3
chrY 11928787 11930333 chrX 1155243 1156748 PAR
chrY 11935480 11933980 chrX 9760123 9761607 stratum3
chrY 11950240 11935485 chrX 9745284 9759952 stratum3
chrY 11951841 11950246 chrX 9743582 9745189 stratum3
chrY 11955152 11952727 chrX 9740557 9742990 stratum3
chrY 11959301 11958110 chrX 9735205 9736413 stratum3
chrY 11969873 11961616 chrX 9724186 9732574 stratum3
chrY 11974188 11970016 chrX 9719831 9723993 stratum3
chrY 11976459 11974652 chrX 9718034 9719831 stratum3
chrY 11978231 11976464 chrX 9715899 9717659 stratum3
chrY 11981916 11978235 chrX 9712051 9715803 stratum3
chrY 11987665 11984558 chrX 9708114 9711136 stratum3
chrY 11990141 11988063 chrX 9705905 9708006 stratum3
chrY 11992638 11991160 chrX 9702871 9704361 stratum3
chrY 11998896 12000413 chrX 665558 667071 PAR
chrY 12013965 12011751 chrX 9700639 9702875 stratum3
chrY 12018998 12015270 chrX 9695207 9698904 stratum3
chrY 12020438 12019419 chrX 9693763 9694779 stratum3
chrY 12022618 12020672 chrX 9691836 9693766 stratum3
chrY 12030405 12031781 chrX 5537473 5538915 stratum2
chrY 12030405 12023977 chrX 9684483 9690940 stratum3
chrY 12034031 12031780 chrX 9682163 9684487 stratum3
chrY 12037441 12034225 chrX 9678958 9682161 stratum3
chrY 12041421 12038649 chrX 2585 5387 PAR
chrY 12046390 12043214 chrX 9674394 9677469 stratum3
chrY 12051565 12049200 chrX 9670588 9672845 stratum3
chrY 12058220 12054192 chrX 9664894 9668944 stratum3
chrY 12064795 12059909 chrX 9657964 9662971 stratum3
chrY 12069078 12067743 chrX 13953569 13954996 stratum1
chrY 12071147 12069073 chrX 9655928 9657966 stratum3
chrY 12074179 12072072 chrX 9652430 9654527 stratum3
chrY 12077093 12075516 chrX 9647685 9649199 stratum3
chrY 12079268 12077304 chrX 9645650 9647635 stratum3
chrY 12084478 12079264 chrX 9637016 9642217 stratum3
chrY 12086046 12084481 chrX 9635314 9636915 stratum3
chrY 12087379 12086046 chrX 1890136 1891470 PAR
chrY 12089079 12087378 chrX 9633558 9635313 stratum3
chrY 12100143 12098592 chrX 9629994 9631566 stratum3
chrY 12101811 12100151 chrX 9627709 9629390 stratum3
chrY 12108245 12101877 chrX 9621136 9627565 stratum3
chrY 12110727 12108315 chrX 9618732 9621162 stratum3
chrY 12114471 12111160 chrX 9615270 9618560 stratum3
chrY 12118136 12115375 chrX 9612472 9615277 stratum3
chrY 12119958 12118136 chrX 9610265 9611996 stratum3
chrY 12127927 12130965 chrX 1587 4607 PAR
chrY 12128614 12126860 chrX 5537180 5538919 stratum2
chrY 12139326 12138038 chrX 9601279 9602628 stratum3
chrY 12141836 12139328 chrX 9598514 9601112 stratum3
chrY 12147695 12141981 chrX 9592716 9598377 stratum3
chrY 12153308 12147698 chrX 9586695 9592300 stratum3
chrY 12155635 12153543 chrX 9584650 9586698 stratum3
chrY 12165031 12155633 chrX 9574892 9584308 stratum3
chrY 12173858 12165106 chrX 9565944 9574736 stratum3
